ID,Measure,Income ,Time,Time_type,Ethnicity,Ethnicity_type,Geography,Value,Value_type,Denominator
1353_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2018,Three-year average,All,ONS 5+2,K02000001,7,%,48386
1354_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2018,Three-year average,Asian other,ONS 5+2,K02000001,5,%,306
1355_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2018,Three-year average,Asian,ONS 5+2,K02000001,8,%,2135
1356_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2018,Three-year average,Bangladeshi,ONS 5+2,K02000001,3,%,223
1357_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2018,Three-year average,Black,ONS 5+2,K02000001,4,%,1086
1358_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2018,Three-year average,Chinese,ONS 5+2,K02000001,11,%,188
1359_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2018,Three-year average,Indian,ONS 5+2,K02000001,14,%,888
1360_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2018,Three-year average,Mixed,ONS 5+2,K02000001,7,%,441
1361_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2018,Three-year average,Other,ONS 5+2,K02000001,11,%,496
1362_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2018,Three-year average,Pakistani,ONS 5+2,K02000001,3,%,530
1363_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2018,Three-year average,White,ONS 5+2,K02000001,6,%,44228
1364_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2018,Three-year average,White British,ONS 5+2,K02000001,6,%,41909
1365_household,Average weekly household income by ethnic group of the head of the household,"GBP 2,000 or more",2018,Three-year average,White other,ONS 5+2,K02000001,8,%,2319
1366_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2018,Three-year average,All,ONS 5+2,K02000001,20,%,48386
1367_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2018,Three-year average,Asian other,ONS 5+2,K02000001,12,%,306
1368_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2018,Three-year average,Asian,ONS 5+2,K02000001,15,%,2135
1369_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2018,Three-year average,Bangladeshi,ONS 5+2,K02000001,21,%,223
1370_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2018,Three-year average,Black,ONS 5+2,K02000001,20,%,1086
1371_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2018,Three-year average,Chinese,ONS 5+2,K02000001,21,%,188
1372_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2018,Three-year average,Indian,ONS 5+2,K02000001,12,%,888
1373_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2018,Three-year average,Mixed,ONS 5+2,K02000001,17,%,441
1374_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2018,Three-year average,Other,ONS 5+2,K02000001,20,%,496
1375_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2018,Three-year average,Pakistani,ONS 5+2,K02000001,19,%,530
1376_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2018,Three-year average,White,ONS 5+2,K02000001,20,%,44228
1377_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2018,Three-year average,White British,ONS 5+2,K02000001,21,%,41909
1378_household,Average weekly household income by ethnic group of the head of the household,"GBP 200 or more, but less than GBP 400",2018,Three-year average,White other,ONS 5+2,K02000001,13,%,2319
1379_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2018,Three-year average,All,ONS 5+2,K02000001,19,%,48386
1380_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2018,Three-year average,Asian other,ONS 5+2,K02000001,16,%,306
1381_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2018,Three-year average,Asian,ONS 5+2,K02000001,17,%,2135
1382_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2018,Three-year average,Bangladeshi,ONS 5+2,K02000001,20,%,223
1383_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2018,Three-year average,Black,ONS 5+2,K02000001,26,%,1086
1384_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2018,Three-year average,Chinese,ONS 5+2,K02000001,17,%,188
1385_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2018,Three-year average,Indian,ONS 5+2,K02000001,13,%,888
1386_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2018,Three-year average,Mixed,ONS 5+2,K02000001,17,%,441
1387_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2018,Three-year average,Other,ONS 5+2,K02000001,17,%,496
1388_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2018,Three-year average,Pakistani,ONS 5+2,K02000001,24,%,530
1389_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2018,Three-year average,White,ONS 5+2,K02000001,19,%,44228
1390_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2018,Three-year average,White British,ONS 5+2,K02000001,19,%,41909
1391_household,Average weekly household income by ethnic group of the head of the household,"GBP 400 or more, but less than GBP 600",2018,Three-year average,White other,ONS 5+2,K02000001,16,%,2319
1392_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2018,Three-year average,All,ONS 5+2,K02000001,14,%,48386
1393_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2018,Three-year average,Asian other,ONS 5+2,K02000001,17,%,306
1394_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2018,Three-year average,Asian,ONS 5+2,K02000001,15,%,2135
1395_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2018,Three-year average,Bangladeshi,ONS 5+2,K02000001,16,%,223
1396_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2018,Three-year average,Black,ONS 5+2,K02000001,15,%,1086
1397_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2018,Three-year average,Chinese,ONS 5+2,K02000001,11,%,188
1398_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2018,Three-year average,Indian,ONS 5+2,K02000001,13,%,888
1399_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2018,Three-year average,Mixed,ONS 5+2,K02000001,17,%,441
1400_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2018,Three-year average,Other,ONS 5+2,K02000001,13,%,496
1401_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2018,Three-year average,Pakistani,ONS 5+2,K02000001,16,%,530
1402_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2018,Three-year average,White,ONS 5+2,K02000001,14,%,44228
1403_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2018,Three-year average,White British,ONS 5+2,K02000001,14,%,41909
1404_household,Average weekly household income by ethnic group of the head of the household,"GBP 600 or more, but less than GBP 800",2018,Three-year average,White other,ONS 5+2,K02000001,19,%,2319
1405_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2018,Three-year average,All,ONS 5+2,K02000001,11,%,48386
1406_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2018,Three-year average,Asian other,ONS 5+2,K02000001,10,%,306
1407_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2018,Three-year average,Asian,ONS 5+2,K02000001,12,%,2135
1408_household,Average weekly household income by ethnic group of the head of the household,"GBP 800 or more, but less than GBP 1,000",2018,Three-year average,Bangladeshi,ONS 5+2,K02000001,17,%,223
